Ord_ID;Cust_ID;Prod_ID;Ship_ID;Order_Date;Ship_Date;Customer_Name;Province;Region;Customer_Segment;Sales;Order_Quantity;Order_Priority;DaysTakenForShipping
Ord_3446;Cust_1251;Prod_10;SHP_4776;2009-03-02;2009-03-04;THERESA SWINT;MANITOBA;PRARIE;SMALL BUSINESS;19948;1;HIGH;2
Ord_361;Cust_144;Prod_10;SHP_479;2010-10-26;2010-10-27;HAROLD ENGLE;PRINCE EDWARD ISLAND;ATLANTIC;HOME OFFICE;1245048;40;HIGH;1
Ord_3457;Cust_1217;Prod_4;SHP_4792;2011-11-17;2011-11-18;KATHERINE DUCICH;MANITOBA;PRARIE;CORPORATE;23793285;26;CRITICAL;1
Ord_3458;Cust_1193;Prod_10;SHP_4793;2011-10-17;2011-10-19;MICK CREBAGGA;MANITOBA;PRARIE;HOME OFFICE;434698;42;MEDIUM;2
Ord_3507;Cust_1179;Prod_4;SHP_4858;2011-09-30;2011-10-02;SEAN BRAXTON;MANITOBA;PRARIE;SMALL BUSINESS;1689137;16;MEDIUM;2
Ord_3182;Cust_1155;Prod_12;SHP_4415;2010-04-26;2010-04-27;KEITH DAWKINS;MANITOBA;PRARIE;HOME OFFICE;1102;28;NOT SPECIFIED;1
Ord_3211;Cust_1184;Prod_1;SHP_4453;2010-09-14;2010-09-16;LINDA SOUTHWORTH;MANITOBA;PRARIE;CONSUMER;448;13;MEDIUM;2
Ord_3230;Cust_1198;Prod_5;SHP_4480;2011-11-01;2011-11-02;IRENE MADDOX;MANITOBA;PRARIE;CONSUMER;271807;14;HIGH;1
Ord_3265;Cust_1190;Prod_1;SHP_4530;2010-06-02;2010-06-02;TRACY ZIC;MANITOBA;PRARIE;CONSUMER;1033094;25;NOT SPECIFIED;0
Ord_341;Cust_131;Prod_5;SHP_456;2010-05-20;2010-05-22;BRENDAN DODSON;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;458;18;CRITICAL;2
Ord_3343;Cust_1188;Prod_5;SHP_4638;2011-04-21;2011-04-22;THAIS SISSMAN;MANITOBA;PRARIE;SMALL BUSINESS;26209;12;MEDIUM;1
Ord_3350;Cust_1235;Prod_12;SHP_4646;2011-10-26;2011-10-29;TRACY COLLINS;MANITOBA;PRARIE;CORPORATE;7519;19;CRITICAL;3
Ord_3390;Cust_1230;Prod_1;SHP_4699;2009-04-07;2009-04-08;NORA PELLETIER;MANITOBA;PRARIE;HOME OFFICE;58142;3;NOT SPECIFIED;1
Ord_305;Cust_43;Prod_12;SHP_410;2012-03-10;2012-03-11;BRYAN DAVIS;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;18693;47;NOT SPECIFIED;1
Ord_2060;Cust_1126;Prod_5;SHP_4164;2009-06-24;2009-06-25;CARLOS MEADOR;ONTARIO;ONTARIO;CORPORATE;37576;42;MEDIUM;1
Ord_3037;Cust_1138;Prod_5;SHP_4215;2010-03-12;2010-03-16;LORI OLSON;NEW BRUNSWICK;ATLANTIC;CONSUMER;4356;4;LOW;4
Ord_3040;Cust_1140;Prod_5;SHP_4220;2011-03-18;2011-03-18;PATRICK JONES;NEW BRUNSWICK;ATLANTIC;HOME OFFICE;41027;14;NOT SPECIFIED;0
Ord_319;Cust_70;Prod_1;SHP_426;2009-11-25;2009-11-25;BRAD EASON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;17845;31;CRITICAL;0
Ord_319;Cust_70;Prod_5;SHP_426;2009-11-25;2009-11-25;BRAD EASON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;41386;50;CRITICAL;0
Ord_3093;Cust_1143;Prod_5;SHP_4290;2012-04-29;2012-05-01;NATHAN MAUTZ;NEW BRUNSWICK;ATLANTIC;HOME OFFICE;5582;10;CRITICAL;2
Ord_3101;Cust_1148;Prod_5;SHP_4301;2012-07-29;2012-07-30;NONA BALK;NEW BRUNSWICK;ATLANTIC;CORPORATE;24864;39;CRITICAL;1
Ord_3112;Cust_1152;Prod_12;SHP_4318;2010-02-02;2010-02-03;ERIN MULL;NEW BRUNSWICK;ATLANTIC;CORPORATE;14428;40;NOT SPECIFIED;1
Ord_3113;Cust_1154;Prod_5;SHP_4319;2011-08-03;2011-08-04;TONY SAYRE;NEW BRUNSWICK;ATLANTIC;HOME OFFICE;41753;41;MEDIUM;1
Ord_3129;Cust_1159;Prod_1;SHP_4342;2012-09-30;2012-10-05;KEN BLACK;MANITOBA;PRARIE;CONSUMER;9378;31;LOW;5
Ord_3172;Cust_1159;Prod_5;SHP_4403;2012-01-04;2012-01-08;KEN BLACK;MANITOBA;PRARIE;CONSUMER;7428;15;LOW;4
Ord_3200;Cust_1175;Prod_12;SHP_4439;2011-07-20;2011-07-22;PHILLIP FLATHMANN;MANITOBA;PRARIE;SMALL BUSINESS;2019;6;CRITICAL;2
Ord_3217;Cust_1189;Prod_5;SHP_4462;2009-12-11;2009-12-12;ROSS BAIRD;MANITOBA;PRARIE;CORPORATE;59321;39;MEDIUM;1
Ord_3286;Cust_1194;Prod_1;SHP_4560;2009-10-01;2009-10-03;ROY SKARIA;MANITOBA;PRARIE;CORPORATE;715656;50;NOT SPECIFIED;2
Ord_3322;Cust_1198;Prod_12;SHP_4607;2009-07-17;2009-07-18;IRENE MADDOX;MANITOBA;PRARIE;CONSUMER;9877;21;CRITICAL;1
Ord_3382;Cust_1229;Prod_5;SHP_4689;2009-08-28;2009-09-01;MATTHEW CLASEN;MANITOBA;PRARIE;CONSUMER;12392;9;LOW;4
Ord_1437;Cust_1307;Prod_6;SHP_5151;2012-01-12;2012-01-14;ANDY REITER;SASKACHEWAN;PRARIE;CORPORATE;14593;27;CRITICAL;2
Ord_3793;Cust_1325;Prod_6;SHP_5262;2011-08-25;2011-08-27;KAREN BERN;SASKACHEWAN;PRARIE;CORPORATE;28919;40;LOW;2
Ord_395;Cust_153;Prod_6;SHP_530;2012-08-22;2012-08-23;FRANK ATKINSON;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;12056;19;HIGH;1
Ord_3871;Cust_1349;Prod_6;SHP_5364;2010-04-27;2010-04-28;LINDSAY CASTELL;SASKACHEWAN;PRARIE;CORPORATE;18559;10;MEDIUM;1
Ord_3879;Cust_1353;Prod_6;SHP_5375;2011-08-20;2011-08-20;GREG HANSEN;SASKACHEWAN;PRARIE;HOME OFFICE;7404;10;HIGH;0
Ord_3907;Cust_1339;Prod_6;SHP_5422;2010-03-09;2010-03-11;KELLY COLLISTER;SASKACHEWAN;PRARIE;CONSUMER;8562;11;HIGH;2
Ord_4028;Cust_1380;Prod_6;SHP_5607;2009-05-01;2009-05-02;RANDY FERGUSON;SASKACHEWAN;PRARIE;HOME OFFICE;33429;49;CRITICAL;1
Ord_4116;Cust_1404;Prod_6;SHP_5733;2009-06-01;2009-06-03;JAMES GALANG;NEW BRUNSWICK;ATLANTIC;CONSUMER;54211;25;NOT SPECIFIED;2
Ord_4239;Cust_1437;Prod_6;SHP_5914;2011-08-21;2011-08-23;ED BRAXTON;YUKON;YUKON;CONSUMER;14218;28;MEDIUM;2
Ord_1626;Cust_570;Prod_6;SHP_2246;2010-06-09;2010-06-13;LENA CREIGHTON;ONTARIO;ONTARIO;CORPORATE;5165;10;LOW;4
Ord_169;Cust_52;Prod_6;SHP_229;2009-09-01;2009-09-03;RALPH KNIGHT;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CONSUMER;20942;32;CRITICAL;2
Ord_1668;Cust_518;Prod_6;SHP_2305;2009-07-26;2009-07-28;EDWARD BECKER;ONTARIO;ONTARIO;HOME OFFICE;8884;16;LOW;2
Ord_1696;Cust_578;Prod_6;SHP_2348;2012-02-23;2012-02-25;OLVERA TOCH;ONTARIO;ONTARIO;HOME OFFICE;2889;42;LOW;2
Ord_1705;Cust_578;Prod_6;SHP_2362;2011-11-10;2011-11-11;OLVERA TOCH;ONTARIO;ONTARIO;HOME OFFICE;22382;37;NOT SPECIFIED;1
Ord_1718;Cust_583;Prod_6;SHP_2377;2010-10-09;2010-10-10;SEAN MILLER;ONTARIO;ONTARIO;SMALL BUSINESS;127604;31;NOT SPECIFIED;1
Ord_1723;Cust_593;Prod_6;SHP_2384;2009-08-28;2009-08-29;PATRICK O'DONNELL;ONTARIO;ONTARIO;HOME OFFICE;29116;41;MEDIUM;1
Ord_1727;Cust_576;Prod_6;SHP_2389;2009-08-05;2009-08-06;MICHAEL DOMINGUEZ;ONTARIO;ONTARIO;HOME OFFICE;19684;32;MEDIUM;1
Ord_1807;Cust_607;Prod_6;SHP_2500;2012-07-13;2012-07-14;KARL BROWN;NEWFOUNDLAND;ATLANTIC;HOME OFFICE;227703;44;MEDIUM;1
Ord_1865;Cust_658;Prod_6;SHP_2560;2010-09-15;2010-09-15;DAVID WIENER;NOVA SCOTIA;ATLANTIC;CONSUMER;33606;50;MEDIUM;0
Ord_1883;Cust_1095;Prod_6;SHP_2585;2010-10-20;2010-10-20;PAUL LUCAS;ONTARIO;ONTARIO;CORPORATE;28713;46;LOW;0
Ord_1940;Cust_719;Prod_6;SHP_2657;2009-05-18;2009-05-18;BRENDAN MURRY;NOVA SCOTIA;ATLANTIC;CORPORATE;6425;5;MEDIUM;0
Ord_1846;Cust_648;Prod_6;SHP_2667;2010-02-23;2010-02-24;ALEX GRAYSON;NEWFOUNDLAND;ATLANTIC;CONSUMER;135645;37;MEDIUM;1
Ord_1954;Cust_726;Prod_6;SHP_2675;2009-08-27;2009-08-29;DIANNA ARNETT;NOVA SCOTIA;ATLANTIC;HOME OFFICE;343;50;HIGH;2
Ord_1958;Cust_695;Prod_6;SHP_2680;2011-02-21;2011-02-22;DEANRA ENO;NOVA SCOTIA;ATLANTIC;CORPORATE;16441;30;CRITICAL;1
Ord_1984;Cust_747;Prod_6;SHP_2712;2010-03-16;2010-03-18;ANDY REITER;NOVA SCOTIA;ATLANTIC;CORPORATE;69273;16;HIGH;2
Ord_2094;Cust_799;Prod_6;SHP_2864;2009-09-11;2009-09-13;HELEN WASSERMAN;QUEBEC;QUEBEC;CORPORATE;9837;14;CRITICAL;2
Ord_2173;Cust_818;Prod_6;SHP_2962;2011-03-02;2011-03-02;TOM STIVERS;QUEBEC;QUEBEC;SMALL BUSINESS;49178;38;CRITICAL;0
Ord_1635;Cust_498;Prod_6;SHP_2256;2009-12-12;2009-12-14;ALAN HWANG;ONTARIO;ONTARIO;CORPORATE;107236;36;HIGH;2
Ord_1636;Cust_540;Prod_6;SHP_2257;2011-06-14;2011-06-18;MAGDELENE MORSE;ONTARIO;ONTARIO;HOME OFFICE;76413;15;LOW;4
Ord_1640;Cust_517;Prod_6;SHP_2266;2012-04-25;2012-04-25;EUGENE HILDEBRAND;ONTARIO;ONTARIO;HOME OFFICE;34305;39;NOT SPECIFIED;0
Ord_1654;Cust_491;Prod_6;SHP_2283;2011-08-28;2011-08-29;DUANE HUFFMAN;ONTARIO;ONTARIO;SMALL BUSINESS;19793;32;CRITICAL;1
Ord_1740;Cust_596;Prod_6;SHP_2408;2009-11-08;2009-11-13;SHAHID COLLISTER;ONTARIO;ONTARIO;HOME OFFICE;23689;42;LOW;5
Ord_1771;Cust_587;Prod_6;SHP_2455;2009-04-02;2009-04-04;SCOT CORAM;ONTARIO;ONTARIO;CORPORATE;58547;17;MEDIUM;2
Ord_1784;Cust_591;Prod_6;SHP_2471;2010-04-18;2010-04-18;MARIA ZETTNER;ONTARIO;ONTARIO;CORPORATE;31542;10;NOT SPECIFIED;0
Ord_1787;Cust_589;Prod_6;SHP_2474;2010-03-07;2010-03-07;NATHAN GELDER;ONTARIO;ONTARIO;HOME OFFICE;20262;6;NOT SPECIFIED;0
Ord_1817;Cust_624;Prod_6;SHP_2510;2011-09-15;2011-09-15;JAY FINE;NEWFOUNDLAND;ATLANTIC;CONSUMER;34227;8;MEDIUM;0
Ord_1863;Cust_656;Prod_6;SHP_2557;2009-02-26;2009-02-28;JENNIFER PATT;NEWFOUNDLAND;ATLANTIC;HOME OFFICE;80304;15;CRITICAL;2
Ord_1961;Cust_728;Prod_6;SHP_2685;2009-05-11;2009-05-11;SARA LUXEMBURG;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;22787;32;LOW;0
Ord_1795;Cust_606;Prod_6;SHP_2727;2011-06-05;2011-06-10;RAYMOND FAIR;NEWFOUNDLAND;ATLANTIC;SMALL BUSINESS;26993;48;LOW;5
Ord_2011;Cust_756;Prod_6;SHP_2749;2011-06-29;2011-06-30;ASTREA JONES;NOVA SCOTIA;ATLANTIC;CORPORATE;615;16;CRITICAL;1
Ord_2046;Cust_752;Prod_6;SHP_2797;2009-11-10;2009-11-15;DEBRA CATINI;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;8092;10;LOW;5
Ord_2095;Cust_785;Prod_6;SHP_2866;2010-07-05;2010-07-06;VIVIAN MATHIS;QUEBEC;QUEBEC;HOME OFFICE;1936;2;NOT SPECIFIED;1
Ord_2111;Cust_788;Prod_6;SHP_2887;2010-07-18;2010-07-18;BRADLEY NGUYEN;QUEBEC;QUEBEC;CONSUMER;23789;39;CRITICAL;0
Ord_2228;Cust_858;Prod_6;SHP_3029;2010-05-12;2010-05-12;ANTHONY GARVERICK;QUEBEC;QUEBEC;SMALL BUSINESS;23023;50;MEDIUM;0
Ord_1806;Cust_615;Prod_6;SHP_3073;2011-03-01;2011-03-02;MUHAMMED LEE;NEWFOUNDLAND;ATLANTIC;CONSUMER;1091937;2;CRITICAL;1
Ord_2259;Cust_880;Prod_6;SHP_3075;2012-01-15;2012-01-17;FRED MCMATH;QUEBEC;QUEBEC;SMALL BUSINESS;29068;42;CRITICAL;2
Ord_2261;Cust_841;Prod_6;SHP_3078;2010-05-09;2010-05-12;TOM PRESCOTT;QUEBEC;QUEBEC;SMALL BUSINESS;4408;10;NOT SPECIFIED;3
Ord_2265;Cust_827;Prod_6;SHP_3087;2012-09-09;2012-09-12;DOUG JACOBS;QUEBEC;QUEBEC;HOME OFFICE;120168;28;MEDIUM;3
Ord_2427;Cust_961;Prod_6;SHP_3332;2012-03-18;2012-03-18;CAROL TRIGGS;QUEBEC;QUEBEC;HOME OFFICE;1102023;1;MEDIUM;0
Ord_2550;Cust_985;Prod_6;SHP_3491;2011-11-01;2011-11-02;KIMBERLY CARTER;QUEBEC;QUEBEC;SMALL BUSINESS;7953;31;NOT SPECIFIED;1
Ord_2662;Cust_1007;Prod_6;SHP_3647;2010-06-29;2010-07-01;JOHN LUCAS;ONTARIO;ONTARIO;SMALL BUSINESS;9093;17;CRITICAL;2
Ord_2732;Cust_1012;Prod_6;SHP_3745;2009-04-28;2009-04-29;GUY PHONELY;ONTARIO;ONTARIO;CORPORATE;7868;11;CRITICAL;1
Ord_2755;Cust_1023;Prod_6;SHP_3781;2011-12-18;2011-12-20;KEAN NGUYEN;ONTARIO;ONTARIO;SMALL BUSINESS;7642;15;CRITICAL;2
Ord_2760;Cust_1029;Prod_6;SHP_3786;2010-11-10;2010-11-12;STEPHANIE ULPRIGHT;ONTARIO;ONTARIO;CONSUMER;100418;19;CRITICAL;2
Ord_3055;Cust_1148;Prod_4;SHP_5147;2010-08-26;2010-08-27;NONA BALK;NEW BRUNSWICK;ATLANTIC;CORPORATE;12463635;45;HIGH;1
Ord_3730;Cust_1314;Prod_16;SHP_5175;2009-12-07;2009-12-09;ALEKSANDRA GANNAWAY;SASKACHEWAN;PRARIE;CORPORATE;45908;34;MEDIUM;2
Ord_3762;Cust_1322;Prod_4;SHP_5220;2012-01-18;2012-01-18;MICHAEL OAKMAN;SASKACHEWAN;PRARIE;SMALL BUSINESS;901374;5;MEDIUM;0
Ord_3772;Cust_1319;Prod_4;SHP_5236;2011-12-04;2011-12-06;JOEL EATON;SASKACHEWAN;PRARIE;HOME OFFICE;60721875;37;NOT SPECIFIED;2
Ord_3783;Cust_1326;Prod_4;SHP_5249;2010-11-24;2010-11-25;KRISTEN HASTINGS;SASKACHEWAN;PRARIE;CORPORATE;881501;36;HIGH;1
Ord_3835;Cust_1343;Prod_9;SHP_5318;2009-03-08;2009-03-08;JOHN HUSTON;SASKACHEWAN;PRARIE;CONSUMER;31044;33;LOW;0
Ord_3940;Cust_1359;Prod_9;SHP_5475;2012-01-12;2012-01-13;VALERIE TAKAHITO;SASKACHEWAN;PRARIE;CONSUMER;41262;43;HIGH;1
Ord_3953;Cust_1364;Prod_4;SHP_5494;2009-01-06;2009-01-07;CRAIG LESLIE;SASKACHEWAN;PRARIE;CONSUMER;617185;2;NOT SPECIFIED;1
Ord_3965;Cust_1369;Prod_10;SHP_5511;2012-02-17;2012-02-18;TRACY BLUMSTEIN;SASKACHEWAN;PRARIE;HOME OFFICE;161666;15;CRITICAL;1
Ord_3969;Cust_1369;Prod_4;SHP_5517;2009-09-14;2009-09-16;TRACY BLUMSTEIN;SASKACHEWAN;PRARIE;HOME OFFICE;250376;6;MEDIUM;2
Ord_3991;Cust_1361;Prod_4;SHP_5551;2012-01-09;2012-01-10;KELLY ANDREADA;SASKACHEWAN;PRARIE;HOME OFFICE;12478595;11;HIGH;1
Ord_4050;Cust_1385;Prod_4;SHP_5644;2011-02-01;2011-02-02;AMY HUNT;SASKACHEWAN;PRARIE;HOME OFFICE;3644596;44;MEDIUM;1
Ord_4082;Cust_1381;Prod_4;SHP_5691;2010-04-22;2010-04-23;ARIANNE IRVING;SASKACHEWAN;PRARIE;CORPORATE;586619;20;MEDIUM;1
Ord_4139;Cust_1401;Prod_10;SHP_5765;2010-02-14;2010-02-15;MUHAMMED YEDWAB;NEW BRUNSWICK;ATLANTIC;CONSUMER;500769;45;HIGH;1
Ord_4152;Cust_1400;Prod_4;SHP_5787;2012-10-01;2012-10-04;JIM EPP;NEW BRUNSWICK;ATLANTIC;SMALL BUSINESS;1434086;16;MEDIUM;3
Ord_4162;Cust_1414;Prod_9;SHP_5799;2009-05-11;2009-05-11;JOCASTA RUPERT;NEW BRUNSWICK;ATLANTIC;CONSUMER;51297;30;LOW;0
Ord_4169;Cust_1416;Prod_4;SHP_5809;2012-02-08;2012-02-09;GEORGIA ROSENBERG;NEW BRUNSWICK;ATLANTIC;CONSUMER;77039665;50;MEDIUM;1
Ord_4172;Cust_1404;Prod_10;SHP_5813;2010-05-12;2010-05-14;JAMES GALANG;NEW BRUNSWICK;ATLANTIC;CONSUMER;155608;21;LOW;2
Ord_4204;Cust_1427;Prod_4;SHP_5861;2009-09-01;2009-09-03;ALEKSANDRA GANNAWAY;NEW BRUNSWICK;ATLANTIC;CORPORATE;2770745;41;NOT SPECIFIED;2
Ord_4207;Cust_1430;Prod_16;SHP_5864;2010-03-09;2010-03-09;DEAN PERCER;NEW BRUNSWICK;ATLANTIC;HOME OFFICE;22026;22;MEDIUM;0
Ord_4207;Cust_1430;Prod_4;SHP_5864;2010-03-09;2010-03-09;DEAN PERCER;NEW BRUNSWICK;ATLANTIC;HOME OFFICE;84303;48;MEDIUM;0
Ord_4209;Cust_1429;Prod_4;SHP_5869;2012-10-18;2012-10-20;LAUREL ELLISTON;NEW BRUNSWICK;ATLANTIC;HOME OFFICE;2896358;50;MEDIUM;2
Ord_4281;Cust_1445;Prod_10;SHP_5974;2010-06-08;2010-06-12;ED BRAXTON;YUKON;YUKON;HOME OFFICE;567787;43;LOW;4
Ord_4287;Cust_1454;Prod_4;SHP_5981;2011-09-09;2011-09-10;CRAIG YEDWAB;YUKON;YUKON;CORPORATE;40971445;26;NOT SPECIFIED;1
Ord_4307;Cust_1440;Prod_16;SHP_6011;2010-10-03;2010-10-07;BENJAMIN FARHAT;YUKON;YUKON;HOME OFFICE;39537;37;LOW;4
Ord_2309;Cust_1623;Prod_6;SHP_3165;2010-10-10;2010-10-14;BOBBY ELIAS;BRITISH COLUMBIA;WEST;SMALL BUSINESS;5715;8;LOW;4
Ord_1956;Cust_689;Prod_6;SHP_3177;2012-10-30;2012-11-03;ERICA HERNANDEZ;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;13278;18;LOW;4
Ord_2330;Cust_927;Prod_6;SHP_3198;2009-01-05;2009-01-06;DORRIS LOVE;QUEBEC;QUEBEC;HOME OFFICE;18873;24;NOT SPECIFIED;1
Ord_2363;Cust_927;Prod_6;SHP_3245;2011-01-19;2011-01-21;DORRIS LOVE;QUEBEC;QUEBEC;HOME OFFICE;4026;8;NOT SPECIFIED;2
Ord_2376;Cust_934;Prod_6;SHP_3264;2012-07-30;2012-08-01;LOGAN HAUSHALTER;QUEBEC;QUEBEC;CORPORATE;11325;16;MEDIUM;2
Ord_2417;Cust_932;Prod_6;SHP_3315;2012-07-16;2012-07-25;JASPER CACIOPPO;QUEBEC;QUEBEC;HOME OFFICE;24679;36;LOW;9
Ord_2476;Cust_961;Prod_6;SHP_3393;2012-03-04;2012-03-05;CAROL TRIGGS;QUEBEC;QUEBEC;HOME OFFICE;13202;24;CRITICAL;1
Ord_2481;Cust_818;Prod_6;SHP_3398;2009-03-30;2009-04-01;TOM STIVERS;QUEBEC;QUEBEC;SMALL BUSINESS;29032021;2;CRITICAL;2
Ord_2574;Cust_937;Prod_6;SHP_3528;2009-12-28;2009-12-29;JOHN STEVENSON;QUEBEC;QUEBEC;SMALL BUSINESS;23598;7;HIGH;1
Ord_2590;Cust_481;Prod_6;SHP_3546;2009-04-02;2009-04-04;PHILIP BROWN;ONTARIO;ONTARIO;HOME OFFICE;49926;11;HIGH;2
Ord_2591;Cust_1000;Prod_6;SHP_3548;2012-02-06;2012-02-06;JANE WACO;ONTARIO;ONTARIO;CORPORATE;34606;50;NOT SPECIFIED;0
Ord_2643;Cust_1012;Prod_6;SHP_3615;2010-09-10;2010-09-12;GUY PHONELY;ONTARIO;ONTARIO;CORPORATE;111123;29;MEDIUM;2
Ord_2671;Cust_992;Prod_6;SHP_3659;2012-07-30;2012-07-31;ARTHUR PRICHEP;ONTARIO;ONTARIO;HOME OFFICE;35001;50;MEDIUM;1
Ord_2707;Cust_1025;Prod_6;SHP_3707;2011-12-02;2011-12-02;VIVEK GRADY;ONTARIO;ONTARIO;CORPORATE;44979;11;HIGH;0
Ord_2712;Cust_1007;Prod_6;SHP_3714;2010-08-24;2010-08-26;JOHN LUCAS;ONTARIO;ONTARIO;SMALL BUSINESS;36564;19;LOW;2
Ord_3792;Cust_1323;Prod_6;SHP_5261;2009-03-22;2009-03-23;JACK O'BRIANT;SASKACHEWAN;PRARIE;SMALL BUSINESS;33761;27;NOT SPECIFIED;1
Ord_393;Cust_147;Prod_6;SHP_527;2009-07-03;2009-07-08;JOY SMITH;PRINCE EDWARD ISLAND;ATLANTIC;CONSUMER;44452;44;LOW;5
Ord_3817;Cust_1329;Prod_6;SHP_5293;2010-12-05;2010-12-05;JONATHAN DOHERTY;SASKACHEWAN;PRARIE;CORPORATE;25743;40;NOT SPECIFIED;0
Ord_3839;Cust_1331;Prod_6;SHP_5323;2009-02-14;2009-02-15;JANET LEE;SASKACHEWAN;PRARIE;CONSUMER;100343;47;HIGH;1
Ord_3854;Cust_1334;Prod_6;SHP_5343;2010-08-04;2010-08-05;MAXWELL SCHWARTZ;SASKACHEWAN;PRARIE;CORPORATE;12465;6;NOT SPECIFIED;1
Ord_3857;Cust_1333;Prod_6;SHP_5347;2011-07-03;2011-07-03;LYCORIS SAUNDERS;SASKACHEWAN;PRARIE;CORPORATE;29682;45;NOT SPECIFIED;0
Ord_3890;Cust_1341;Prod_6;SHP_5393;2010-01-02;2010-01-03;DENNIS PARDUE;SASKACHEWAN;PRARIE;SMALL BUSINESS;367696;38;CRITICAL;1
Ord_3959;Cust_1365;Prod_6;SHP_5501;2012-12-15;2012-12-16;MICHAEL GRACE;SASKACHEWAN;PRARIE;CORPORATE;1474;3;NOT SPECIFIED;1
Ord_4052;Cust_1376;Prod_6;SHP_5648;2010-05-10;2010-05-10;TOBY SWINDELL;SASKACHEWAN;PRARIE;SMALL BUSINESS;10348;32;CRITICAL;0
Ord_4089;Cust_1375;Prod_6;SHP_5700;2012-07-08;2012-07-10;ROY COLLINS;SASKACHEWAN;PRARIE;CORPORATE;20183;6;MEDIUM;2
Ord_4110;Cust_1399;Prod_6;SHP_5726;2009-12-16;2009-12-16;PHILLINA OBER;NEW BRUNSWICK;ATLANTIC;SMALL BUSINESS;7919;11;CRITICAL;0
Ord_4138;Cust_1401;Prod_6;SHP_5763;2011-06-30;2011-07-05;MUHAMMED YEDWAB;NEW BRUNSWICK;ATLANTIC;CONSUMER;13521;14;LOW;5
Ord_4258;Cust_1447;Prod_4;SHP_5945;2010-08-10;2010-08-12;QUINCY JONES;YUKON;YUKON;SMALL BUSINESS;5085907;48;HIGH;2
Ord_447;Cust_154;Prod_4;SHP_598;2012-06-28;2012-06-30;CARLOS SOLTERO;PRINCE EDWARD ISLAND;ATLANTIC;CONSUMER;17996115;38;HIGH;2
Ord_4297;Cust_1445;Prod_4;SHP_5995;2010-11-13;2010-11-13;ED BRAXTON;YUKON;YUKON;HOME OFFICE;627453;6;NOT SPECIFIED;0
Ord_4297;Cust_1445;Prod_10;SHP_5995;2010-11-13;2010-11-13;ED BRAXTON;YUKON;YUKON;HOME OFFICE;300088;50;NOT SPECIFIED;0
Ord_4326;Cust_1449;Prod_4;SHP_6031;2010-07-23;2010-07-30;ROB WILLIAMS;YUKON;YUKON;HOME OFFICE;1171232;12;LOW;7
Ord_457;Cust_136;Prod_4;SHP_613;2012-06-29;2012-06-29;JENNIFER BRAXTON;PRINCE EDWARD ISLAND;ATLANTIC;SMALL BUSINESS;40109375;31;LOW;0
Ord_4414;Cust_1482;Prod_4;SHP_6152;2011-12-06;2011-12-06;CHRISTY BRITTAIN;YUKON;YUKON;CONSUMER;34486455;31;LOW;0
Ord_4443;Cust_1523;Prod_10;SHP_6191;2009-11-20;2009-11-21;DAVE KIPP;YUKON;YUKON;CORPORATE;249469;46;CRITICAL;1
Ord_2005;Cust_1471;Prod_4;SHP_6229;2009-03-29;2009-03-30;NORA PAIGE;YUKON;YUKON;SMALL BUSINESS;5687435;19;HIGH;1
Ord_4480;Cust_1478;Prod_9;SHP_6239;2012-10-30;2012-10-31;DENNY ORDWAY;YUKON;YUKON;SMALL BUSINESS;46212;28;CRITICAL;1
Ord_4506;Cust_1544;Prod_16;SHP_6273;2010-01-14;2010-01-15;AMY COX;YUKON;YUKON;CORPORATE;9202;9;CRITICAL;1
Ord_4558;Cust_1437;Prod_4;SHP_6342;2009-02-07;2009-02-09;ED BRAXTON;YUKON;YUKON;CONSUMER;28138485;28;LOW;2
Ord_1983;Cust_746;Prod_4;SHP_2710;2010-10-16;2010-10-20;CRAIG YEDWAB;NOVA SCOTIA;ATLANTIC;CORPORATE;8841275;9;LOW;4
Ord_2034;Cust_677;Prod_4;SHP_2781;2011-11-30;2011-12-02;KATHERINE MURRAY;NOVA SCOTIA;ATLANTIC;HOME OFFICE;524212;17;NOT SPECIFIED;2
Ord_2062;Cust_723;Prod_4;SHP_2818;2012-02-14;2012-02-15;ALEX GRAYSON;NOVA SCOTIA;ATLANTIC;CONSUMER;56343525;34;HIGH;1
Ord_2143;Cust_808;Prod_4;SHP_2924;2012-05-31;2012-06-01;SCOTT COHEN;QUEBEC;QUEBEC;CONSUMER;7382505;8;HIGH;1
Ord_2153;Cust_810;Prod_4;SHP_2935;2010-04-17;2010-04-18;VIVEK SUNDARESAM;QUEBEC;QUEBEC;HOME OFFICE;2175218;13;MEDIUM;1
Ord_2197;Cust_827;Prod_9;SHP_2994;2010-12-09;2010-12-11;DOUG JACOBS;QUEBEC;QUEBEC;HOME OFFICE;75228;48;MEDIUM;2
